UID,CSQ,IMEI,CCID,VGSM,SLEEP CURRENT,CHARGING CURRENT,CHARGE STATUS,CHARGER,ACCELEROMETER ID,ACCELEROMETER TYPE,S/N,VCMU,INPUT CURRENT
36944, 29, 86486605389637, 8991450900625796307, 4.099 V, 20.51 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 1354, 3.25 V, 1.51 mA,
36942, 31, 86486605389644, 8991450900625796307, 4.116 V, 20.51 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 1352, 3.25 V, 1.69 mA,
36941, 28, 86486605434355, 8991450900625796307, 4.131 V, 19.04 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 1351, 3.24 V, 1.67 mA,
36947, 31, 86486605389751, 8991450900625796307, 4.084 V, 42.48 uA, 424.805 mA,  CHARGING,  CONNECTED,51,ST, 1357, 3.25 V, 1.66 mA,
36978, 30, 86486605389299, 8991450900625795643, 4.090 V, 48.34 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 1388, 3.24 V, 1.53 mA,
36977, 31, 86486605389509, 8991450900625795643, 4.090 V, 43.95 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 1387, 3.24 V, 1.67 mA,
36976, 31, 86486605389645, 8991450900625795643, 4.072 V, 43.95 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 1386, 3.24 V, 1.58 mA,
36975, 31, 86486605389500, 8991450900625795643, 4.106 V, 45.41 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 1385, 3.25 V, 1.60 mA,
36974, 31, 86486605433911, 8991450900625795643, 4.099 V, 48.34 uA, 102.539 mA,  CHARGING,  CONNECTED,51,ST, 1384, 3.24 V, 1.57 mA,
36973, 30, 86486605433650, 8991450900625795643, 4.106 V, 46.88 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 1383, 3.24 V, 1.67 mA,
36972, 29, 86486605434045, 8991450900625795643, 4.096 V, 45.41 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 1382, 3.24 V, 1.73 mA,
36971, 30, 86486605433453, 8991450900625795643, 4.109 V, 43.95 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 1381, 3.24 V, 1.61 mA,
36970, 31, 86486605389669, 8991450900625795643, 4.122 V, 45.41 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 1380, 3.25 V, 1.66 mA,
36969, 29, 86486605389784, 8991450900625795643, 4.122 V, 46.88 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 1379, 3.24 V, 1.65 mA,
36968, 31, 86486605389469, 8991450900625795643, 4.131 V, 46.88 uA, 146.484 mA,  CHARGING,  CONNECTED,51,ST, 1378, 3.24 V, 1.76 mA,
36967, 28, 86486605389447, 8991450900625795643, 4.110 V, 43.95 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 1377, 3.25 V, 1.69 mA,
36966, 31, 86486605434117, 8991450900625795643, 4.122 V, 45.41 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 1376, 3.24 V, 1.66 mA,
36965, 31, 86486605389430, 8991450900625795643, 4.104 V, 45.41 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 1375, 3.24 V, 1.57 mA,
36964, 31, 86486605389817, 8991450900625795643, 4.122 V, 43.95 uA, 380.859 mA,  CHARGING,  CONNECTED,51,ST, 1374, 3.24 V, 1.75 mA,
36963, 30, 86486605389290, 8991450900625795643, 4.102 V, 46.88 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 1373, 3.24 V, 1.64 mA,
36962, 28, 86486605389890, 8991450900625795643, 4.087 V, 45.41 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 1370, 3.24 V, 1.70 mA,
36961, 30, 86486605389318, 8991450900625795643, 4.159 V, 43.95 uA, 102.539 mA,  CHARGING,  CONNECTED,51,ST, 1372, 3.25 V, 1.77 mA,
36960, 31, 86486605389773, 8991450900625795643, 4.084 V, 46.88 uA, 454.102 mA,  CHARGING,  CONNECTED,51,ST, 1371, 3.24 V, 1.51 mA,
36959, 29, 86486605389301, 8991450900625795643, 4.081 V, 43.95 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 1368, 3.24 V, 1.61 mA,
36956, 31, 86486605389419, 8991450900625795643, 4.110 V, 45.41 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 1366, 3.24 V, 1.55 mA,
36954, 31, 86486605389402, 8991450900625795643, 4.122 V, 45.41 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 1365, 3.24 V, 1.68 mA,
36953, 31, 86486605389597, 8991450900625795643, 4.088 V, 46.88 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 1363, 3.24 V, 1.52 mA,
36951, 28, 86486605389719, 8991450900625795643, 4.096 V, 45.41 uA, 410.156 mA,  CHARGING,  CONNECTED,51,ST, 1362, 3.24 V, 1.73 mA,
36950, 31, 86486605389401, 8991450900625795643, 4.087 V, 43.95 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 1358, 3.22 V, 1.52 mA,
 31, 86486605389401, 8991450900625795643, 4.091 V, 45.41 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 1358, 3.24 V, 1.48 mA,
 31, 86486605389401, 8991450900625795644, 4.090 V, 43.95 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST,, 3.24 V, 1.61 mA,
 30, 86486605389401, 8991450900625796307, 4.090 V, 45.41 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 1358, 3.24 V, 1.54 mA,
36955, 31, 86486605389868, 8991450900625795645, 3.892 V, 19.04 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 1364, 3.26 V, 1.53 mA,
36952, 28, 86486605389468, 8991450900625795645, 3.926 V, 20.51 uA, 380.859 mA,  CHARGING,  CONNECTED,51,ST, 1361, 3.27 V, 1.59 mA,
36949, 31, 86486605389542, 8991450900625795645, 3.857 V, 20.51 uA, 146.484 mA,  CHARGING,  CONNECTED,51,ST, 1360, 3.28 V, 1.59 mA,
36948, 31, 86486605389279, 8991450900625795645, 3.971 V, 19.04 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 1359, 3.25 V, 1.71 mA,
36958, 31, 86486605389902, 8991450900625795645, 4.148 V, 11.72 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 1369, 3.26 V, 1.55 mA,
36957, 31, 86486605389599, 8991450900625795645, 4.097 V, 20.51 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 1367, 3.27 V, 1.55 mA,
36979, 30, 86486605389217, 8991450900625795645, 4.116 V, 23.44 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 1390, 3.26 V, 1.64 mA,
36985, 30, 86486605389884, 8991450900625795645, 4.148 V, 14.65 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 1395, 3.27 V, 1.59 mA,
36984, 31, 86486605389702, 8991450900625795645, 4.184 V, 20.51 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 1394, 3.27 V, 1.50 mA,
36988, 31, 86486605434233, 8991450900625795645, 4.140 V, 21.97 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 1397, 3.27 V, 1.60 mA,
37002, 30, 86486605432962, 8991450900625795645, 4.112 V, 10.25 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 1413, 3.26 V, 1.55 mA,
37001, 31, 86486605433943, 8991450900625795645, 4.126 V, 16.11 uA, 468.750 mA,  CHARGING,  CONNECTED,51,ST, 1412, 3.25 V, 1.55 mA,
37000, 30, 86486605433730, 8991450900625795645, 4.137 V, 7.32 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 1410, 3.25 V, 1.51 mA,
37003, 30, 86486605433888, 8991450900625796307, 4.143 V, 54.20 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 1411, 3.24 V, 1.61 mA,
37008, 31, 86486605433525, 8991450900625795645, 4.134 V, 8.79 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 1418, 3.25 V, 1.52 mA,
37006, 31, 86486605433851, 8991450900625795645, 4.103 V, 16.11 uA, 307.617 mA,  CHARGING,  CONNECTED,51,ST, 1416, 3.25 V, 1.67 mA,
37005, 31, 86486605433651, 8991450900625795645, 4.143 V, 11.72 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 1415, 3.29 V, 1.63 mA,
37004, 31, 86486605389564, 8991450900625795645, 4.162 V, 8.79 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST, 1414, 3.28 V, 1.52 mA,
37010, 30, 86486605389577, 8991450900625796307, 4.063 V, 45.41 uA, 146.484 mA,  CHARGING,  CONNECTED,51,ST, 1419, 3.25 V, 1.51 mA,
37009, 30, 86486605389595, 8991450900625796307, 4.106 V, 45.41 uA, 410.156 mA,  CHARGING,  CONNECTED,51,ST, 1420, 3.24 V, 1.65 mA,
37007, 31, 86486605432686, 8991450900625796307, 4.122 V, 45.41 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 1417, 3.24 V, 1.48 mA,
37015, 23, 86486605432502, 8991450900625795645, 4.039 V, 13.18 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 1425, 3.25 V, 1.68 mA,
37014, 29, 86486605432677, 8991450900625795645, 3.901 V, 20.51 uA, 307.617 mA,  CHARGING,  CONNECTED,51,ST, 1424, 3.25 V, 1.63 mA,
37013, 31, 86486605433656, 8991450900625795645, 3.958 V, 19.04 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 1423, 3.25 V, 1.65 mA,
37012, 24, 86486605433840, 8991450900625795645, 3.624 V, 21.97 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 1422, 3.26 V, 1.48 mA,
37011, 31, 86486605389218, 8991450900625795645, 3.850 V, 5.86 uA, 468.750 mA,  CHARGING,  CONNECTED,51,ST, 1421, 3.26 V, 1.53 mA,
37017, 31, 86486605433856, 8991450900625795645, 4.200 V, 19.04 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 1427, 3.31 V, 1.57 mA,
37016, 28, 86486605433661, 8991450900625795645, 4.156 V, 16.11 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 1426, 3.29 V, 1.51 mA,
37022, 31, 86486605389181, 8991450900625796307, 4.097 V, 39.55 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 1432, 3.24 V, 1.52 mA,
37020, 31, 86486605389114, 8991450900625796307, 4.075 V, 46.88 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 1429, 3.25 V, 1.56 mA,
37018, 31, 86486605389343, 8991450900625796307, 4.085 V, 43.95 uA, 307.617 mA,  CHARGING,  CONNECTED,51,ST, 1428, 3.25 V, 1.52 mA,
37019, 24, 86486605389116, 8991450900625795645, 4.102 V, 21.97 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST, 1430, 3.25 V, 1.57 mA,
37021, 31, 86486605389113, 8991450900625795645, 4.116 V, 20.51 uA, 307.617 mA,  CHARGING,  CONNECTED,51,ST, 1431, 3.25 V, 1.55 mA,
37031, 31, 86486605389822, 8991450900625795645, 4.093 V, 43.95 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 1442, 3.25 V, 1.60 mA,
37030, 31, 86486605388974, 8991450900625795645, 4.088 V, 42.48 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 1441, 3.25 V, 1.69 mA,
37029, 30, 86486605389112, 8991450900625795645, 4.100 V, 43.95 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 1439, 3.25 V, 1.59 mA,
37028, 30, 86486605389848, 8991450900625795645, 4.096 V, 45.41 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 1440, 3.24 V, 1.62 mA,
37027, 30, 86486605389144, 8991450900625795645, 4.102 V, 43.95 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 1437, 3.24 V, 1.63 mA,
37026, 29, 86486605389193, 8991450900625795645, 4.124 V, 46.88 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 1436, 3.24 V, 1.55 mA,
37025, 31, 86486605389154, 8991450900625795645, 4.126 V, 43.95 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 1435, 3.25 V, 1.55 mA,
37024, 30, 86486605389265, 8991450900625795645, 4.063 V, 45.41 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 1434, 3.24 V, 1.66 mA,
37023, 31, 86486605389132, 8991450900625795645, 4.078 V, 45.41 uA, 307.617 mA,  CHARGING,  CONNECTED,51,ST, 1438, 3.25 V, 1.62 mA,
37101, 30, 86486605389812, 8991450900625795644, 4.119 V, 43.95 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 1518, 3.24 V, 1.60 mA,
37097, 28, 86486605389537, 8991450900625796307, 4.104 V, 45.41 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST, 1512, 3.25 V, 1.63 mA,
37096, 31, 86486605389534, 8991450900625796307, 4.153 V, 42.48 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 1511, 3.24 V, 1.71 mA,
37095, 26, 86486605389526, 8991450900625796307, 4.104 V, 45.41 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 1510, 3.25 V, 1.73 mA,
37094, 31, 86486605389086, 8991450900625796307, 4.081 V, 45.41 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 1509, 3.24 V, 1.66 mA,
37093, 31, 86486605501709, 8991450900625796307, 4.093 V, 42.48 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 1508, 3.24 V, 1.72 mA,
37092, 31, 86486605501899, 8991450900625796307, 4.125 V, 45.41 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 1507, 3.25 V, 1.66 mA,
37091, 30, 86486605389011, 8991450900625796307, 4.109 V, 45.41 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 1506, 3.25 V, 1.60 mA,
37090, 31, 86486605501893, 8991450900625796307, 4.097 V, 48.34 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 1505, 3.24 V, 1.71 mA,
37089, 31, 86486605389392, 8991450900625796307, 4.119 V, 45.41 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 1504, 3.25 V, 1.62 mA,
37088, 31, 86486605389544, 8991450900625796307, 4.112 V, 41.02 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST, 1501, 3.25 V, 1.62 mA,
37082, 20, 86486605389900, 8991450900625796307, 4.116 V, 43.95 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 1497, 3.24 V, 1.68 mA,
37081, 28, 86486605389119, 8991450900625795645, 4.063 V, 46.88 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 1495, 3.25 V, 1.59 mA,
37080, 24, 86486605389183, 8991450900625795645, 4.081 V, 45.41 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST, 1494, 3.24 V, 1.65 mA,
37079, 31, 86486605389552, 8991450900625795645, 4.104 V, 39.55 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST, 1493, 3.24 V, 1.57 mA,
37078, 31, 86486605500759, 8991450900625795645, 4.099 V, 46.88 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 1492, 3.25 V, 1.67 mA,
37077, 31, 86486605500763, 8991450900625795645, 4.094 V, 45.41 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 1491, 3.24 V, 1.73 mA,
37076, 31, 86486605501378, 8991450900625795645, 4.143 V, 45.41 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 1490, 3.25 V, 1.65 mA,
37075, 31, 86486605501908, 8991450900625795645, 4.099 V, 54.20 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 1489, 3.25 V, 1.57 mA,
37074, 31, 86486605501743, 8991450900625795645, 4.128 V, 43.95 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 1488, 3.25 V, 1.69 mA,
37073, 30, 86486605500326, 8991450900625795645, 4.113 V, 43.95 uA, 307.617 mA,  CHARGING,  CONNECTED,51,ST, 1487, 3.25 V, 1.66 mA,
37072, 28, 86486605501614, 8991450900625795645, 4.083 V, 43.95 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 1486, 3.24 V, 1.58 mA,
37071, 8,, 86486605500790, 8991450900625795645, 4.109 V, 41.02 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 1485, 3.25 V, 1.68 mA,
37070, 31, 86486605389198, 8991450900625795645, 4.096 V, 45.41 uA, 102.539 mA,  CHARGING,  CONNECTED,51,ST, 1484, 3.24 V, 1.62 mA,
37069, 31, 86486605389253, 8991450900625795645, 4.165 V, 45.41 uA, 249.023 mA,  CHARGING,  CONNECTED,51,ST, 1483, 3.25 V, 1.61 mA,
37068, 30, 86486605389567, 8991450900625795645, 4.169 V, 45.41 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 1482, 3.24 V, 1.67 mA,
37067, 27, 86486605389403, 8991450900625795645, 4.119 V, 46.88 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 1481, 3.24 V, 1.67 mA,
37066, 31, 86486605389708, 8991450900625795645, 4.093 V, 45.41 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 1480, 3.24 V, 1.66 mA,
37065, 28, 86486605389212, 8991450900625795645, 4.080 V, 45.41 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 1479, 3.24 V, 1.54 mA,
37064, 31, 86486605389428, 8991450900625795645, 4.126 V, 46.88 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 1478, 3.24 V, 1.55 mA,
37063, 24, 86486605389363, 8991450900625795645, 4.156 V, 43.95 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 1477, 3.24 V, 1.74 mA,
37062, 31, 86486605389545, 8991450900625795645, 4.122 V, 39.55 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 1476, 3.24 V, 1.56 mA,
37061, 31, 86486605389753, 8991450900625795645, 4.096 V, 46.88 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST, 1475, 3.24 V, 1.64 mA,
37060, 31, 86486605389737, 8991450900625795645, 4.097 V, 45.41 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 1474, 3.24 V, 1.58 mA,
37059, 31, 86486605389427, 8991450900625795645, 4.087 V, 45.41 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 1473, 3.24 V, 1.74 mA,
37058, 31, 86486605389405, 8991450900625795645, 4.094 V, 46.88 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 1472, 3.24 V, 1.71 mA,
37057, 31, 86486605389682, 8991450900625795645, 4.165 V, 43.95 uA, 424.805 mA,  CHARGING,  CONNECTED,51,ST, 1471, 3.24 V, 1.52 mA,
37056, 31, 86486605389858, 8991450900625795645, 4.104 V, 42.48 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 1470, 3.24 V, 1.60 mA,
37055, 27, 86486605389854, 8991450900625795645, 4.091 V, 43.95 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 1469, 3.24 V, 1.57 mA,
37054, 29, 86486605388948, 8991450900625795645, 4.107 V, 46.88 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 1468, 3.24 V, 1.64 mA,
37053, 21, 86486605501742, 8991450900625795645, 4.090 V, 45.41 uA, 146.484 mA,  CHARGING,  CONNECTED,51,ST, 1467, 3.24 V, 1.62 mA,
37052, 23, 86486605389613, 8991450900625795645, 4.094 V, 42.48 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 1466, 3.24 V, 1.66 mA,
37051, 29, 86486605501036, 8991450900625795645, 4.090 V, 57.13 uA, 468.750 mA,  CHARGING,  CONNECTED,51,ST, 1465, 3.25 V, 1.61 mA,
37050, 30, 86486605389476, 8991450900625795645, 4.096 V, 41.02 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 1463, 3.24 V, 1.67 mA,
37049, 31, 86486605389511, 8991450900625795645, 4.077 V, 42.48 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 1462, 3.25 V, 1.67 mA,
37048, 31, 86486605389872, 8991450900625795645, 4.128 V, 45.41 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 1461, 3.25 V, 1.59 mA,
37047, 28, 86486605389332, 8991450900625795645, 4.081 V, 43.95 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 1460, 3.25 V, 1.71 mA,
37046, 24, 86486605389833, 8991450900625795645, 4.099 V, 45.41 uA, 263.672 mA,  CHARGING,  CONNECTED,51,ST, 1459, 3.24 V, 1.56 mA,
37045, 31, 86486605389690, 8991450900625795645, 4.112 V, 45.41 uA, 410.156 mA,  CHARGING,  CONNECTED,51,ST, 1458, 3.24 V, 1.70 mA,
37044, 29, 86486605389350, 8991450900625795645, 4.128 V, 43.95 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 1457, 3.25 V, 1.66 mA,
37043, 30, 86486605389548, 8991450900625795645, 4.102 V, 45.41 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 1456, 3.24 V, 1.71 mA,
37042, 28, 86486605389340, 8991450900625795645, 4.056 V, 43.95 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 1455, 3.24 V, 1.62 mA,
37041, 31, 86486605389221, 8991450900625795645, 4.087 V, 43.95 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 1454, 3.25 V, 1.58 mA,
37040, 29, 86486605433014, 8991450900625795645, 4.083 V, 39.55 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 1453, 3.25 V, 1.67 mA,
37039, 28, 86486605389819, 8991450900625795645, 4.066 V, 42.48 uA, 146.484 mA,  CHARGING,  CONNECTED,51,ST, 1451, 3.24 V, 1.68 mA,
37038, 31, 86486605389729, 8991450900625795645, 4.093 V, 45.41 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 1452, 3.25 V, 1.63 mA,
37037, 31, 86486605389850, 8991450900625795645, 4.061 V, 45.41 uA, 249.023 mA,  CHARGING,  CONNECTED,51,ST, 1448, 3.25 V, 1.64 mA,
37036, 31, 86486605389786, 8991450900625795645, 4.091 V, 45.41 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 1447, 3.25 V, 1.66 mA,
37035, 31, 86486605389836, 8991450900625795645, 4.107 V, 45.41 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 1446, 3.25 V, 1.73 mA,
37034, 31, 86486605389101, 8991450900625795645, 4.090 V, 43.95 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 1445, 3.26 V, 1.62 mA,
37033, 31, 86486605389093, 8991450900625795645, 4.113 V, 46.88 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 1444, 3.25 V, 1.65 mA,
37032, 31, 86486605389107, 8991450900625795645, 4.088 V, 43.95 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 1443, 3.25 V, 1.61 mA,
37100, 31, 86486605389532, 8991450900625795644, 4.100 V, 21.97 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 1516, 3.27 V, 1.51 mA,
37099, 31, 86486605389489, 8991450900625795644, 4.121 V, 21.97 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 1515, 3.28 V, 1.55 mA,
37098, 31, 86486605389525, 8991450900625795644, 4.118 V, 21.97 uA, 541.992 mA,  CHARGING,  CONNECTED,51,ST, 1514, 3.27 V, 1.60 mA,
37087, 30, 86486605500743, 8991450900625795644, 4.116 V, 20.51 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 1503, 3.26 V, 1.59 mA,
37086, 31, 86486605389619, 8991450900625795644, 4.116 V, 21.97 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST, 1502, 3.26 V, 1.52 mA,
37085, 31, 86486605389735, 8991450900625795644, 4.169 V, 20.51 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST, 1500, 3.26 V, 1.53 mA,
37084, 31, 86486605389788, 8991450900625795644, 4.112 V, 20.51 uA, 380.859 mA,  CHARGING,  CONNECTED,51,ST, 1499, 3.25 V, 1.53 mA,
37083, 31, 86486605389742, 8991450900625795644, 4.104 V, 21.97 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 1498, 3.25 V, 1.49 mA,
37170, 31, 86486605389664, 8991450900625795644, 4.103 V, 45.41 uA, 146.484 mA,  CHARGING,  CONNECTED,51,ST, 1590, 3.23 V, 1.78 mA,
37177, 31, 86486605389244, 8991450900625796307, 4.112 V, 43.95 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 1597, 3.24 V, 1.56 mA,
37176, 31, 86486605434162, 8991450900625796307, 4.074 V, 45.41 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 1596, 3.24 V, 1.65 mA,
37175, 31, 86486605389811, 8991450900625796307, 4.116 V, 45.41 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 1595, 3.24 V, 1.81 mA,
37174, 31, 86486605389727, 8991450900625795644, 4.154 V, 42.48 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 1594, 3.24 V, 1.66 mA,
37173, 31, 86486605389152, 8991450900625795644, 4.080 V, 45.41 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 1593, 3.24 V, 1.74 mA,
37172, 31, 86486605388979, 8991450900625795644, 4.075 V, 45.41 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 1592, 3.24 V, 1.71 mA,
37171, 31, 86486605389569, 8991450900625795644, 4.129 V, 38.09 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 1591, 3.25 V, 1.61 mA,
37187, 31, 86486605389775, 8991450900625796307, 4.096 V, 45.41 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 1608, 3.25 V, 0.04 mA,
37186, 31, 86486605389407, 8991450900625796307, 4.096 V, 48.34 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 1607, 3.25 V, 1.77 mA,
37185, 31, 86486605389257, 8991450900625796307, 4.128 V, 42.48 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 1606, 3.25 V, 1.58 mA,
37184, 31, 86486605389174, 8991450900625796307, 4.156 V, 39.55 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 1605, 3.25 V, 1.72 mA,
37183, 31, 86486605389339, 8991450900625796307, 4.129 V, 38.09 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 1604, 3.24 V, 1.72 mA,
37182, 31, 86486605389201, 8991450900625796307, 4.118 V, 45.41 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 1603, 3.24 V, 0.01 mA,
37181, 16, 86486605389895, 8991450900625796307, 4.071 V, 46.88 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST, 1602, 3.24 V, 1.69 mA,
37180, 27, 86486605389464, 8991450900625796307, 4.081 V, 45.41 uA, 380.859 mA,  CHARGING,  CONNECTED,51,ST, 1601, 3.25 V, 1.71 mA,
37179, 31, 86486605389224, 8991450900625796307, 4.110 V, 51.27 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 1600, 3.24 V, 1.70 mA,
37178, 31, 86486605389090, 8991450900625796307, 4.125 V, 45.41 uA, 600.586 mA,  CHARGING,  CONNECTED,51,ST, 1599, 3.24 V, 1.69 mA,
37193, 31, 86486605389252, 8991450900625796307, 4.096 V, 45.41 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 1614, 3.24 V, 1.62 mA,
